Date,Day_of_Week,Is_Weekend,Year,Month,MonthName,Web_TotalUsers,Web_Sessions,Web_PageViews,Web_EngagedSessions,Web_NewUsers,Web_ReturningUsers,Web_EngagementRate,Web_BounceRate,Acq_New_users,Acq_Returning_users,Acq_Total_users,Acq_Sessions,Acq_Engagement_rate,Acq_Bounce_rate,Device_desktop,Device_mobile,Device_tablet,OS_Windows,OS_iOS,OS_Android,OS_Macintosh,OS_Linux,Browser_Chrome,Browser_Safari,Browser_Edge,Browser_Firefox,PT_Impressions,PT_Pin clicks,PT_Engaged audience,PT_Outbound clicks,PT_Saves,PT_Engagement rate,PT_Pin click rate,PT_Outbound click rate,PT_Save rate,PT_Total audience,PT_Engagement,Fa_reach,Fa_views,Fa_likes,Fa_total_engagement,In_reach,In_views,In_likes,In_total_engagement,Total_Device_Usage,Dominant_Device,Mobile_Percentage,Total_Social_Reach,Total_Social_Views,Total_Social_Engagement,Website_Activity_Level,PT_Level,Social_to_Web_Ratio,Digital_Footprint_Score,Web_TotalUsers_7day_avg,Total_Social_Engagement_7day_avg,PT_Engagement_7day_avg,Instagram_Posting_Time,Instagram_Posting_Hour,Instagram_Post_Count,Facebook_Posting_Time,Facebook_Posting_Hour,Facebook_Post_Count,Total_Posts_Today,Instagram_Peak_Time_Match,Facebook_Peak_Time_Match,Date_DMY
24/06/2025,Tuesday,0,2025,6,June,8,8,17,1,8,0,0.125,0.875,8,0,8,8,0.125,0.875,7,1,0,2,0,1,5,0,8,0,0,0,75,1,1,0,0,0.013333333,0.013333333,0,0,17,1,0,0,0,0,0,0,0,0,8,desktop,12.5,0,17,1.263333333,Low,Low,0.470588235,9.7,21.57142857,0.945201593,0.571428571,,,0,,,0,0,FALSE,FALSE,24/06/2025
25/06/2025,Wednesday,0,2025,6,June,18,20,24,10,16,2,0.5,0.5,8,1,9,10,0.5,0.5,8,2,0,1,2,0,7,0,8,2,0,0,15,1,1,0,0,0.066666667,0.066666667,0,0,15,1,0,0,0,0,0,0,0,0,10,desktop,20,0,24,2.066666667,Medium,Low,0.75,20.4,23.28571429,1.19282064,0.714285714,,,0,,,0,0,FALSE,FALSE,25/06/2025
26/06/2025,Thursday,0,2025,6,June,51,54,63,9,51,3,0.166666667,0.833333333,17,1,17,18,0.166666667,0.833333333,15,3,0,3,2,1,12,0,15,2,1,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,18,desktop,16.66666667,0,63,0.333333333,High,,0.80952381,57.3,18.85714286,0.822653061,0.428571429,,,0,,,0,0,FALSE,FALSE,26/06/2025
27/06/2025,Friday,0,2025,6,June,12,12,21,12,9,3,1,0,3,1,4,4,1,0,3,1,0,2,1,0,1,0,2,1,1,0,17,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,desktop,25,0,21,2,Medium,,0.571428571,14.1,14.57142857,0.99952381,0.428571429,,,0,,,0,0,FALSE,FALSE,27/06/2025
28/06/2025,Saturday,1,2025,6,June,15,15,15,6,15,0,0.4,0.6,5,0,5,5,0.4,0.6,4,1,0,1,1,0,0,3,3,1,1,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,desktop,20,0,15,0.8,Medium,,1,16.5,16.71428571,0.955079365,0.285714286,,,0,,,0,0,FALSE,FALSE,28/06/2025
29/06/2025,Sunday,1,2025,6,June,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,8,1,1,0,0,0.125,0.125,0,0,8,1,0,0,0,0,0,0,0,0,1,desktop,0,0,1,1.125,Low,Low,1,1.1,15.57142857,1.084047619,0.428571429,,,0,,,0,0,FALSE,FALSE,29/06/2025
30/06/2025,Monday,0,2025,6,June,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,desktop,0,0,1,0,Low,,1,1.1,15.14285714,1.084047619,0.428571429,,,0,,,0,0,FALSE,FALSE,30/06/2025
01/07/2025,Tuesday,0,2025,7,July,8,8,16,4,8,0,0.5,0.5,4,0,4,4,0.5,0.5,3,1,0,1,1,0,2,0,3,0,1,0,23,1,1,0,0,0.043478261,0.043478261,0,0,18,1,0,0,0,0,0,0,0,0,4,desktop,25,0,16,2.043478261,Low,Low,0.5,9.6,15.14285714,1.195496894,0.428571429,,,0,,,0,0,FALSE,FALSE,01/07/2025
02/07/2025,Wednesday,0,2025,7,July,14,14,24,12,12,0,0.857142857,0.142857143,6,0,7,7,0.857142857,0.142857143,3,4,0,1,2,2,2,0,4,3,0,0,14,1,1,0,0,0.071428571,0.071428571,0,0,12,1,0,0,0,0,0,0,0,0,7,mobile,57.14285714,0,24,2.785714286,Medium,Low,0.583333333,16.4,14.57142857,1.298217983,0.428571429,,,0,,,0,0,FALSE,FALSE,02/07/2025
03/07/2025,Thursday,0,2025,7,July,4,4,12,3,4,0,0.75,0.25,4,0,4,4,0.75,0.25,2,2,0,2,0,2,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,desktop,50,0,12,1.5,Low,,0.333333333,5.2,7.857142857,1.46488465,0.428571429,,,0,,,0,0,FALSE,FALSE,03/07/2025
04/07/2025,Friday,0,2025,7,July,9,10,12,3,9,1,0.3,0.7,9,1,9,10,0.3,0.7,7,3,0,1,3,0,6,0,10,0,0,0,9,1,1,0,0,0.111111111,0.111111111,0,0,8,1,0,0,0,0,0,0,0,0,10,desktop,30,0,12,1.711111111,Low,Low,0.75,10.2,7.428571429,1.423614808,0.571428571,,,0,,,0,0,FALSE,FALSE,04/07/2025
05/07/2025,Saturday,1,2025,7,July,21,21,33,9,18,3,0.428571429,0.571428571,6,1,7,7,0.428571429,0.571428571,6,1,0,6,1,0,0,0,5,1,1,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,desktop,14.28571429,0,33,0.857142857,Medium,,0.636363636,24.3,8.285714286,1.431778074,0.571428571,,,0,,,0,0,FALSE,FALSE,05/07/2025
06/07/2025,Sunday,1,2025,7,July,24,24,48,16,20,4,0.666666667,0.333333333,5,1,6,6,0.666666667,0.333333333,3,3,0,2,3,0,0,1,2,2,1,0,15,1,1,0,0,0.066666667,0.066666667,0,0,14,1,88,127,5,5,128,253,16,16,6,desktop,50,216,428,23.4,Medium,Low,0.056074766,66.8,11.57142857,4.613920931,0.571428571,,,0,,,0,0,FALSE,FALSE,06/07/2025
07/07/2025,Monday,0,2025,7,July,6,6,12,4,6,0,0.666666667,0.333333333,6,0,6,6,0.666666667,0.333333333,4,2,0,2,2,0,1,0,6,0,0,0,20,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,desktop,33.33333333,0,12,1.333333333,Low,,0.5,7.2,12.28571429,4.804397121,0.571428571,,,0,,,0,0,FALSE,FALSE,07/07/2025
08/07/2025,Tuesday,0,2025,7,July,8,8,14,6,8,0,0.75,0.25,4,0,4,4,0.75,0.25,2,2,0,2,1,1,0,0,3,1,0,0,12,1,2,0,1,0.166666667,0.083333333,0,0.083333333,11,2,0,0,0,0,0,0,0,0,4,desktop,50,0,14,3.666666667,Low,Low,0.571428571,9.4,12.28571429,5.036281179,0.714285714,,,0,,,0,0,FALSE,FALSE,08/07/2025
09/07/2025,Wednesday,0,2025,7,July,18,21,54,15,12,9,0.714285714,0.285714286,4,3,6,7,0.714285714,0.285714286,4,3,0,4,3,0,0,0,4,1,0,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,desktop,42.85714286,0,54,1.428571429,Medium,,0.333333333,23.4,12.85714286,4.842403628,0.571428571,,,0,,,0,0,FALSE,FALSE,09/07/2025
10/07/2025,Thursday,0,2025,7,July,4,4,6,4,4,0,1,0,2,0,2,2,1,0,1,1,0,0,1,0,0,1,1,1,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,desktop,50,0,6,2,Low,,0.666666667,4.6,12.85714286,4.9138322,0.571428571,,,0,,,0,0,FALSE,FALSE,10/07/2025
11/07/2025,Friday,0,2025,7,July,9,9,10,5,8,0,0.555555556,0.444444444,8,0,9,9,0.555555556,0.444444444,9,0,0,2,0,0,4,3,9,0,0,0,4,0,0,0,0,0,0,0,0,4,0,84,109,5,5,103,191,10,10,9,desktop,0,187,310,16.11111111,Low,,0.029032258,40,12.85714286,6.970975057,0.428571429,,,0,,,0,0,FALSE,FALSE,11/07/2025
12/07/2025,Saturday,1,2025,7,July,4,4,17,4,2,2,1,0,2,2,4,4,1,0,2,2,0,0,0,2,1,1,4,0,0,0,11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,desktop,50,0,17,2,Low,,0.235294118,5.7,10.42857143,7.134240363,0.428571429,,,0,,,0,0,FALSE,FALSE,12/07/2025
13/07/2025,Sunday,1,2025,7,July,20,20,20,12,20,0,0.6,0.4,5,0,5,5,0.6,0.4,1,4,0,0,3,1,1,0,1,2,0,1,12,0,0,0,0,0,0,0,0,11,0,63,89,4,4,97,175,10,10,5,mobile,80,160,284,15.2,Medium,,0.070422535,48.4,9.857142857,5.962811791,0.285714286,,,0,,,0,0,FALSE,FALSE,13/07/2025
14/07/2025,Monday,0,2025,7,July,18,18,27,9,15,3,0.5,0.5,5,1,6,6,0.5,0.5,4,2,0,2,2,0,2,0,4,1,1,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,6,desktop,33.33333333,0,27,1,Medium,,0.666666667,20.7,11.57142857,5.915192744,0.285714286,,,0,,,0,0,FALSE,FALSE,14/07/2025
15/07/2025,Tuesday,0,2025,7,July,8,8,18,6,8,0,0.75,0.25,4,0,4,4,0.75,0.25,3,1,0,2,1,0,0,1,3,0,0,1,10,1,1,0,0,0.1,0.1,0,0,8,1,0,0,0,0,0,0,0,0,4,desktop,25,0,18,2.6,Low,Low,0.444444444,9.8,11.57142857,5.762811791,0.142857143,,,0,,,0,0,FALSE,FALSE,15/07/2025
16/07/2025,Wednesday,0,2025,7,July,14,14,26,8,12,2,0.571428571,0.428571429,6,1,7,7,0.571428571,0.428571429,6,1,0,3,0,1,1,2,6,0,0,1,8,0,0,0,0,0,0,0,0,7,0,145,255,8,12,90,166,8,8,7,desktop,14.28571429,235,447,21.14285714,Medium,,0.031319911,58.7,11,8.579138322,0.142857143,,,0,,,0,0,FALSE,FALSE,16/07/2025
17/07/2025,Thursday,0,2025,7,July,6,6,8,4,4,2,0.666666667,0.333333333,2,1,3,3,0.666666667,0.333333333,0,3,0,0,2,1,0,0,1,2,0,0,11,1,1,0,1,0.181818182,0.090909091,0,0.090909091,9,2,0,0,0,0,0,0,0,0,3,mobile,100,0,8,3.515151515,Low,Low,0.75,6.8,11.28571429,8.795588538,0.428571429,,,0,,,0,0,FALSE,FALSE,17/07/2025
18/07/2025,Friday,0,2025,7,July,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,9,0,56,86,5,5,77,133,11,11,0,desktop,0,133,219,16,,,0,21.9,10,8.779715523,0.428571429,,,0,,,0,0,FALSE,FALSE,18/07/2025
19/07/2025,Saturday,1,2025,7,July,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,8,1,1,0,0,0.125,0.125,0,0,8,1,0,0,0,0,0,0,0,0,1,mobile,100,0,1,3.125,Low,Low,1,1.1,9.571428571,8.940429808,0.571428571,,,0,,,0,0,FALSE,FALSE,19/07/2025
20/07/2025,Sunday,1,2025,7,July,12,12,39,9,9,3,0.75,0.25,3,1,4,4,0.75,0.25,1,3,0,0,3,0,0,1,1,2,0,0,6,0,0,0,0,0,0,0,0,6,0,67,110,4,6,87,146,6,6,4,mobile,75,154,295,13.5,Medium,,0.040677966,41.5,8.428571429,8.697572665,0.571428571,,,0,,,0,0,FALSE,FALSE,20/07/2025
21/07/2025,Monday,0,2025,7,July,18,24,60,18,18,6,0.75,0.25,6,2,6,8,0.75,0.25,3,5,0,3,3,2,0,0,6,1,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,mobile,62.5,0,60,1.5,Medium,,0.3,24,8.428571429,8.769001237,0.571428571,,,0,,,0,0,FALSE,FALSE,21/07/2025
22/07/2025,Tuesday,0,2025,7,July,12,12,27,12,9,3,1,0,3,1,4,4,1,0,2,2,0,1,2,0,1,0,2,1,1,0,14,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,desktop,50,0,27,2,Medium,,0.444444444,14.7,9,8.683286951,0.428571429,,,0,,,0,0,FALSE,FALSE,22/07/2025
23/07/2025,Wednesday,0,2025,7,July,4,4,6,2,2,0,0.5,0.5,1,0,2,2,0.5,0.5,2,0,0,1,0,0,1,0,1,0,1,0,13,0,0,0,0,0,0,0,0,12,0,49,71,1,1,86,138,4,4,2,desktop,0,135,215,6,Low,,0.018604651,25.5,7.571428571,6.520021645,0.428571429,,,0,,,0,0,FALSE,FALSE,23/07/2025
24/07/2025,Thursday,0,2025,7,July,2,2,3,1,2,0,0.5,0.5,2,0,2,2,0.5,0.5,2,0,0,0,0,0,1,1,2,0,0,0,5,1,1,0,0,0.2,0.2,0,0,5,1,0,0,0,0,0,0,0,0,2,desktop,0,0,3,2.2,Low,Low,0.666666667,2.3,7,6.332142857,0.285714286,,,0,,,0,0,FALSE,FALSE,24/07/2025
25/07/2025,Friday,0,2025,7,July,10,12,16,8,8,2,0.666666667,0.333333333,4,1,5,6,0.666666667,0.333333333,3,3,0,1,3,0,2,0,5,1,0,0,8,0,0,0,0,0,0,0,0,8,0,255,367,1,1,131,233,7,7,6,desktop,50,386,616,9.333333333,Low,,0.016233766,71.6,8.428571429,5.379761905,0.285714286,,,0,,,0,0,FALSE,FALSE,25/07/2025
26/07/2025,Saturday,1,2025,7,July,24,24,24,8,24,0,0.333333333,0.666666667,6,0,6,6,0.333333333,0.666666667,5,1,0,3,1,0,2,0,3,1,0,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,desktop,16.66666667,0,24,0.666666667,Medium,,1,26.4,11.71428571,5.028571429,0.142857143,,,0,,,0,0,FALSE,FALSE,26/07/2025
27/07/2025,Sunday,1,2025,7,July,12,12,13,1,12,0,0.083333333,0.916666667,12,0,12,12,0.083333333,0.916666667,12,0,0,0,0,0,10,2,12,0,0,0,5,0,0,0,0,0,0,0,0,5,0,108,200,9,10,121,214,6,6,12,desktop,0,229,427,16.16666667,Medium,,0.028103045,54.7,11.71428571,5.40952381,0.142857143,,,0,,,0,0,FALSE,FALSE,27/07/2025
28/07/2025,Monday,0,2025,7,July,4,4,8,2,4,0,0.5,0.5,2,0,2,2,0.5,0.5,2,0,0,0,0,0,2,0,1,1,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,desktop,0,0,8,1,Low,,0.5,4.8,9.714285714,5.338095238,0.142857143,,,0,,,0,0,FALSE,FALSE,28/07/2025
29/07/2025,Tuesday,0,2025,7,July,10,12,10,4,8,2,0.333333333,0.666666667,4,1,5,6,0.333333333,0.666666667,5,1,0,3,1,0,2,0,4,2,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,desktop,16.66666667,0,10,0.666666667,Low,,1,11,9.428571429,5.147619048,0.142857143,,,0,,,0,0,FALSE,FALSE,29/07/2025
30/07/2025,Wednesday,0,2025,7,July,24,36,66,18,18,9,0.5,0.5,6,3,8,12,0.5,0.5,4,8,0,3,8,0,1,0,9,2,0,0,8,1,1,0,0,0.125,0.125,0,0,8,1,39,68,3,3,62,106,7,7,12,mobile,66.66666667,101,240,12.125,Medium,Low,0.1,48,12.28571429,6.022619048,0.285714286,,,0,,,0,0,FALSE,FALSE,30/07/2025
31/07/2025,Thursday,0,2025,7,July,8,10,20,8,6,2,0.8,0.2,3,1,4,5,0.8,0.2,3,2,0,3,2,0,0,0,4,0,1,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,desktop,40,0,20,1.6,Low,,0.4,10,13.14285714,5.936904762,0.142857143,,,0,,,0,0,FALSE,FALSE,31/07/2025
01/08/2025,Friday,0,2025,8,August,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,18,2,2,0,0,0.111111111,0.111111111,0,0,16,2,57,87,4,4,86,133,8,8,1,desktop,0,143,221,14.11111111,Low,Low,0.004524887,23.1,11.85714286,6.619444444,0.428571429,,,0,,,0,0,FALSE,FALSE,01/08/2025
02/08/2025,Saturday,1,2025,8,August,8,8,14,4,6,2,0.5,0.5,3,1,4,4,0.5,0.5,2,2,0,2,2,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,desktop,50,0,14,1,Low,,0.571428571,9.4,9.571428571,6.667063492,0.428571429,,,0,,,0,0,FALSE,FALSE,02/08/2025
03/08/2025,Sunday,1,2025,8,August,8,8,16,6,6,2,0.75,0.25,3,1,4,4,0.75,0.25,3,1,0,3,0,1,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,desktop,25,0,16,1.5,Low,,0.5,9.6,9,4.571825397,0.428571429,,,0,,,0,0,FALSE,FALSE,03/08/2025
04/08/2025,Monday,0,2025,8,August,14,14,18,10,10,2,0.714285714,0.285714286,5,1,7,7,0.714285714,0.285714286,4,3,0,1,2,1,3,0,5,2,0,0,3,1,1,0,0,0.333333333,0.333333333,0,0,3,1,32,41,2,2,56,100,10,10,7,desktop,42.85714286,88,159,14.76190476,Medium,Low,0.088050314,29.9,10.42857143,6.537811791,0.571428571,,,0,,,0,0,FALSE,FALSE,04/08/2025
05/08/2025,Tuesday,0,2025,8,August,1,1,2,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,desktop,0,0,2,2,Low,,0.5,1.2,9.142857143,6.728287982,0.571428571,,,0,,,0,0,FALSE,FALSE,05/08/2025
06/08/2025,Wednesday,0,2025,8,August,28,32,100,24,20,8,0.75,0.25,5,2,7,8,0.75,0.25,6,2,0,5,1,1,0,1,4,1,2,0,14,0,0,0,0,0,0,0,0,11,0,34,67,2,2,101,169,9,9,8,desktop,25,135,336,12.5,Medium,,0.083333333,61.6,9.714285714,6.78185941,0.428571429,,,0,,,0,0,FALSE,FALSE,06/08/2025
07/08/2025,Thursday,0,2025,8,August,9,15,24,6,6,6,0.4,0.6,2,2,3,5,0.4,0.6,2,3,0,2,3,0,0,0,2,2,0,0,11,1,1,1,0,0.181818182,0.090909091,0.090909091,0,9,2,0,0,0,0,0,0,0,0,5,mobile,60,0,24,2.981818182,Low,Low,0.375,11.4,9.857142857,6.979262008,0.714285714,,,0,,,0,0,FALSE,FALSE,07/08/2025
08/08/2025,Friday,0,2025,8,August,3,4,4,2,3,1,0.5,0.5,3,1,3,4,0.5,0.5,1,3,0,0,3,0,1,0,0,4,0,0,13,0,0,0,0,0,0,0,0,11,0,93,124,1,1,83,122,8,8,4,mobile,75,176,250,10,Low,,0.012,28,10.14285714,6.391960421,0.428571429,,,0,,,0,0,FALSE,FALSE,08/08/2025
09/08/2025,Saturday,1,2025,8,August,2,2,3,2,2,0,1,0,2,0,2,2,1,0,0,2,0,0,1,1,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,mobile,100,0,3,2,Low,,0.666666667,2.3,9.285714286,6.534817563,0.428571429,,,0,,,0,0,FALSE,FALSE,09/08/2025
10/08/2025,Sunday,1,2025,8,August,10,10,22,8,10,0,0.8,0.2,5,0,5,5,0.8,0.2,4,1,0,3,1,0,0,1,4,1,0,0,17,2,2,0,0,0.117647059,0.117647059,0,0,13,2,23,37,3,3,42,68,10,10,5,desktop,20,65,127,16.71764706,Low,Low,0.078740157,22.7,9.571428571,8.708767143,0.714285714,,,0,,,0,0,FALSE,FALSE,10/08/2025
